,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,200.80591797828674,1.872650660003816,0.26090288162231445,0.013856508392730121,0.7,100,1e-05,3800,5,6,0.01,0.4,0.9,"{'subsample': 0.7, 'reg_lambda': 100, 'reg_alpha': 1e-05, 'n_estimators': 3800, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.4, 'colsample_bytree': 0.9}",0.9189269499883344,0.7360017784235909,0.9483840775095717,0.9462349078835096,0.9584537245549271,0.9016002876719867,0.08382883166394775,11
1,156.58016119003295,2.955355626676834,0.11309814453125,0.014800821056657624,0.6,1e-05,0.01,5300,3,3,0.1,0.4,0.9,"{'subsample': 0.6, 'reg_lambda': 1e-05, 'reg_alpha': 0.01, 'n_estimators': 5300, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.4, 'colsample_bytree': 0.9}",0.8575283844397754,0.7573853902138682,0.9124210515655022,0.9327385278272542,0.9632582345396109,0.8846663177172022,0.07238073494287606,32
2,282.229620552063,18.25595848846616,0.17034506797790527,0.00840178407235766,0.6,1e-05,100,7200,1,8,0.005,0.3,0.7,"{'subsample': 0.6, 'reg_lambda': 1e-05, 'reg_alpha': 100, 'n_estimators': 7200, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.005, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.8771960122674447,0.5462159743847541,0.8647346106138323,0.861925587900999,0.9069640004702578,0.8114072371274575,0.13355266850038988,47
3,248.31549415588378,7.254046109455649,0.15917487144470216,0.021673109091733037,0.7,0.1,0.1,3000,2,9,0.05,0.1,0.9,"{'subsample': 0.7, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'n_estimators': 3000, 'min_child_weight': 2, 'max_depth': 9, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.910155931429005,0.7503030993246175,0.8990493012720852,0.9687513683527257,0.9782563830980399,0.9013032166952947,0.0816768377451798,12
4,93.70566501617432,1.0219117599901937,0.09494643211364746,0.001465810783141695,0.7,0.01,100,8500,1,4,0.05,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 100, 'n_estimators': 8500, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.8871312470558419,0.5687561435983219,0.8756909817661769,0.8688198328593472,0.9138876721805971,0.8228571754920571,0.12797579378138974,43
5,257.9471431732178,4.521504882560967,1.116415548324585,0.23405735643188721,0.6,1,1,8300,2,4,0.005,0.0,0.7,"{'subsample': 0.6, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 8300, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.005, 'gamma': 0.0, 'colsample_bytree': 0.7}",0.8754698921995524,0.753166478691398,0.9024691483596428,0.967892181696179,0.9725347069625553,0.8943064815818654,0.0798454221003681,23
6,147.3875385761261,1.7229652057215281,0.19767227172851562,0.015532740316494311,0.6,1e-05,1,2000,3,8,0.005,0.2,0.9,"{'subsample': 0.6, 'reg_lambda': 1e-05, 'reg_alpha': 1, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.005, 'gamma': 0.2, 'colsample_bytree': 0.9}",0.8993987518662138,0.7525502278224769,0.9173552325570148,0.9657670865566611,0.9698818336868528,0.9009906264978439,0.07905298800289215,13
7,93.4870491027832,3.0604524148411167,0.14461369514465333,0.01335077462017822,0.9,100,0.1,2200,3,6,0.05,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 100, 'reg_alpha': 0.1, 'n_estimators': 2200, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.8775781867756245,0.7472522929926662,0.9429655074052812,0.9629723307391643,0.9655053909384478,0.8992547417702368,0.08238243521823907,17
8,271.33714327812197,2.8912449731671988,0.36322965621948244,0.0933734629389671,0.9,0.01,1,8400,5,5,0.01,0.3,0.7,"{'subsample': 0.9, 'reg_lambda': 0.01, 'reg_alpha': 1, 'n_estimators': 8400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.8719118596193471,0.7521719073505481,0.9341245954055112,0.9604177699403728,0.9720850714150394,0.8981422407461637,0.08079094592373716,20
9,288.9324993610382,1.4378933129461557,0.7874950408935547,0.024523669229975797,0.8,0.01,1,3900,2,9,0.1,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 0.01, 'reg_alpha': 1, 'n_estimators': 3900, 'min_child_weight': 2, 'max_depth': 9, 'learning_rate': 0.1, 'gamma': 0.0, 'colsample_bytree': 0.9}",0.8980820578674474,0.7486360289558975,0.9157096456043613,0.9637373420881609,0.9767451275417958,0.9005820404115326,0.08137824367721977,15
